source,title,link,location_raw,company_name,description_raw,skills,skills_count,role,location_city,region,jogja_tag,jabodetabek_tag,scraped_at,roadmap_url,is_tech,score
glints,QA Engineer Intern,https://glints.com/id/opportunities/jobs/qa-engineer-intern/387313d0-6266-4389-8652-d6ea03be70d7,,SimpliDOTS,"Deskripsi pekerjaan QA Engineer Intern SimpliDOTS

Quota : 1 people

Employment Type : Intern

Location : Remote

Job Descriptions:

We are seeking a motivated and detail-oriented QA Intern to join our team. The QA Intern will assist in both automation and manual testing, ensuring the quality and reliability of our software products. This is an excellent opportunity to gain hands-on experience in software testing and quality assurance in a dynamic and collaborative environment.

Responsibilities:

Assist in both automation and manual testing.
Create test cases and test scenarios for new features or changes.
Ensure the validity of reported bugs and provide clear steps to reproduce them.
Understand and validate requirements for new features or changes.
Provide test reports or test summaries for the conducted testing.
Contribute to maintaining the quality of the software/product.

Requirements:

Basic knowledge of software testing principles, both manual and automated.
Experience or practical knowledge of software testing tools such as Cypress, along with proficiency in JavaScript or TypeScript, and familiarity with Gherkin, is a plus
Ability to create test cases and test scenarios for new features or changes.
Understanding of bug reporting processes and ability to provide clear steps to reproduce them.
Ability to understand and validate requirements for new features or changes.
Capability to provide test reports or test summaries for conducted testing.
Strong analytical skills to identify and accurately report issues.
Good communication skills, both verbal and written, to collaborate with the development team.
Motivation to learn and contribute to maintaining software or product quality.
Ability to work in a fast-paced and dynamic environment, and to complete tasks within tight deadlines.

Benefit:

Paid internship opportunity.
Learn from experienced professionals in the QA team.
Flexible working hours and a supportive work environment.
Potential for future employment opportunities within the organization.","java, javascript, testing, typescript",4,qa,jakarta,Remote,False,False,2026-05-10 14:45:43,https://roadmap.sh/qa,True,19
kalibrr,IT Security Internship,https://www.kalibrr.com/id-ID/c/pt-asuransi-allianz-life-indonesia/jobs/264260/it-security-internship,,Pt Asuransi Allianz Life Indonesia,"IT Security Internship  
PT Asuransi Allianz Life Indonesia
 
South Jakarta, Indonesia
Penuh waktu
Hibrida

Lowongan dipasang 24 days ago dan batas waktu lamaran adalah 31 Jul

Rekruter terakhir aktif 2 days ago

Lamar Sekarang
Simpan
Bagikan
Deskripsi Pekerjaan
This internship program will be held for 3 months period under Digital - IT Security Team
During this program, candidate will support administrative tasks in
Information Security such as review and update SOP,
documentation of IS Peer Review action items, IAM, etc
Candidate will expose in multinational culture and agile environment
Will provide pocket money that will paid per each month
Kualifikasi Minimum
Currently pursuing or recently completed a degree in Information Technology, Cybersecurity, Computer Science, or a related field
Basic knowledge of IT security principles and practices is often preferred
Familiarity with IT security concepts, such as data protection, access controls, and risk management
Profision to use Ms. Office (Word, Excel, PPT)
Good communication and presentation skills
Excellent problem-solving skills
Good iniciative and able to work independently
Ringkasan Perkerjaan
TINGKAT POSISI
Magang / OJT
SPESIALISASI
IT and Software
PERSYARATAN TINGKAT PENDIDIKAN
Lulus program Sarjana (S1)
RESPON REKRUTER KE LAMARAN
Once in a while
ALAMAT KANTOR
WTC 3
INDUSTRI
Insurance
LOWONGAN
1 lowongan dibuka
SITUS
https://www.allianz.co.id/

Agar merasa aman saat melamar: carilah ikon verifikasi  dan selalu lakukan riset terhadap Perusahaan yang Anda lamar. Hindari dan laporkan situasi dimana Perusahaan membutuhkan bayaran dalam proses rekrutmen mereka.

Laporkan lowongan pekerjaan ini
Tentang PT Asuransi Allianz Life Indonesia
Allianz Group is one of the most trusted insurance and asset management companies in the world. Caring for our employees, their ambitions, dreams and challenges, is
what makes us a unique employer. Together we can build an environment where everyone feels empowered and has the confidence to explore, to grow and to shape a better
future for our customers and the world around us.

We at Allianz believe in a diverse and inclusive workforce and are proud to be an equal opportunity employer. We encourage you to bring your whole self to work, no matter
where you are from, what you look like, who you love or what you believe in.
We therefore welcome applications regardless of ethnicity or cultural background, age, gender, nationality, religion, or disability.

Join us. Let's care for tomorrow

""The entire recruitment process at Allianz Indonesia is free of charge. Please find out further information at our official website www.allianz.co.id""
KANDIDAT JUGA MELAMAR UNTUK
IT Security
PT Astra Graphia Information Technology
Kota Jakarta Pusat, Indonesia
Posted a month ago • Apply before 31 May
Rekruter terakhir aktif 2 days ago
Simpan
Junior Security Engineer IT Firewall and Appliance
PT Focus Solusi Infotama
North Jakarta, Indonesia
Posted 10 days ago • Apply before 29 Jun
Rekruter terakhir aktif 2 days ago
Simpan
IT Support
PT. Prima Vista Solusi
Jakarta Selatan, Indonesia
Terima lulusan baru
Posted 10 days ago • Apply before 3 Jun
Rekruter terakhir aktif 2 days ago
Simpan
Home/
South Jakarta/
PT Asuransi Allianz Life Indonesia/
IT Security Internship","agile, networking, rust, security",4,cyber,jakarta,Jabodetabek,False,True,2026-05-10 14:52:43,https://roadmap.sh/cyber-security,True,19
jobstreet,Internship Program,https://id.jobstreet.com/id/job/91815933,Jakarta Barat,Highpoint Group,"Kami membuka kesempatan bagi kandidat muda yang bersemangat untuk bergabung sebagai Karyawan Magang dengan kualifikasi sebagai berikut:

Kualifikasi:

Mahasiswa/i atau fresh graduate dari jurusan Interior Design, Arsitektur, Product Design, Teknik Sipil, Teknik Industri

Memiliki kemampuan Bahasa Inggris (aktif), Bahasa Mandarin (diutamakan)

Terbiasa dan fasih menggunakan teknologi serta tools berbasis AI

IPK minimal 3.00

Berdomisili dengan waktu tempuh maksimal ±45 menit ke area Daan Mogot

Memiliki kemauan belajar tinggi

Mampu bekerja dalam tim maupun individu

Komunikatif dan proaktif","adobexd, design system, figma, user research",4,ui/ux,jakarta,Jabodetabek,False,True,2026-05-10 14:56:05,https://roadmap.sh/ux-design,True,19
jobstreet,Jr Quality Assurance (Automation),https://id.jobstreet.com/id/job/91838175,Jakarta Raya,PT Adi Data Informatika,"Junior Automation Tester
PT Adidata Informatika membuka kesempatan untuk posisi:

Junior Automation Tester (Fresh Graduate Welcome)

Kualifikasi:

Domisili / sedang berada di Jabodetabek

Bersedia interview offline di daerah Jakarta Barat

Minimal Lulusan S-1 Information Technology atau sejenisnya.

Sedang idle (tidak terikat kontrak)

Jobdesc Junior Automation Tester:

Membuat dan menjalankan automation test script menggunakan Katalon

Melakukan debugging serta reporting hasil pengujian

Berkolaborasi dengan tim QA & Developer untuk memastikan kualitas aplikasi

Catatan Tambahan :

Memiliki pengalaman Bootcamp Developer dipersilahkan

Memiliki pengalaman mini project diutamakan","appium, automation, quality assurance, selenium, testing",5,qa,jakarta,Jabodetabek,False,True,2026-05-10 15:00:21,https://roadmap.sh/qa,True,19
jobstreet,Jr Quality Assurance (Manual),https://id.jobstreet.com/id/job/91837996,Jakarta Raya,PT Adi Data Informatika,"Kualifikasi — Junior QA Engineer

Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Ilmu Komputer atau jurusan terkait

Terbuka untuk Fresh Graduate maupun kandidat dengan pengalaman 0–1 tahun di bidang QA / Software Testing

Memiliki pemahaman dasar tentang Software Testing seperti Functional, Regression, Smoke, dan Sanity Testing

Memahami konsep dasar SDLC dan STLC

Mampu membuat dan menjalankan Test Case, Test Scenario, serta Bug Report sederhana

Familiar dengan salah satu bug tracking tools seperti JIRA, Trello, Redmine, atau sejenisnya

Pernah menggunakan atau memiliki ketertarikan untuk belajar API Testing menggunakan Postman atau Swagger

Memiliki ketertarikan atau pengetahuan dasar dalam Automation Testing menggunakan Katalon atau tools sejenis

Memiliki nilai tambah jika mengenal Performance Testing seperti JMeter

Familiar dengan penggunaan Git dan memahami environment testing seperti DEV, UAT, dan PROD merupakan nilai tambah

Memahami dasar CI/CD menjadi nilai tambah

Memiliki ketelitian yang baik, kemampuan analisis dasar, serta kemauan untuk belajar dan berkembang

Mampu bekerja secara mandiri maupun dalam tim dengan baik


Nilai Tambah (Nice to Have) — Junior QA Engineer

Memiliki pengalaman project (magang / bootcamp / personal project)

Pernah melakukan testing pada sistem ERP / aplikasi berbasis web

Memahami dasar SQL untuk validasi data","agile, cicd, git, postman, sql",5,qa,jakarta,Jabodetabek,False,True,2026-05-10 15:01:00,https://roadmap.sh/qa,True,19
jobstreet,Back End Developer,https://id.jobstreet.com/id/job/91991781,Surabaya,Brighton Real Estate,"Kualifikasi:

- Menguasai konsep Model View Controller (MVC)

- Menguasai konsep Object Oriented Programming (OOP)

- Pengetahuan yang kuat tentang relational dan non-relational database

- Menguasai Node.js adalah nilai plus

- Berpengalaman dalam membuat REST Api

- Berpengalaman dalam menggunakan Git

- Dapat bekerja dalam tim maupun individu

- Memiliki kemampuan problem solving dan mengutamakan best practices

- Berpengalaman min 1 tahun

- Sudah punya portfolio atau karya yang bisa dilihat




Deskripsi pekerjaan :

- Membuat back-end web dengan performa, reliabilitas, dan keamanan yang tinggi

- Menggunakan arsitektur back-end yang rapih (clean) dan lebih scalable

- Membuat kode dan modul yang reusable

- Melakukan perbaikan pada website/bug fixing

- Berkolaborasi dengan Front-end, mobile dan divisi lain untuk deliver produk dengan baik

- Keep up to date dengan teknologi backend terbaru

- Melakukan unit testing dan integration(UI) testing terhadap aplikasi atau fitur yang dibuat","api, git, javascript, node, testing",5,backend,surabaya,Jawa Timur,False,False,2026-05-10 15:06:55,https://roadmap.sh/backend,True,19
jobstreet,IT Security Specialist,https://id.jobstreet.com/id/job/92002031,Jakarta Pusat,PT Monotaro Indonesia,"Key Resposibilities:

Vulnerability Management: Conduct regular Vulnerability Assessments and Penetration Testing (VAPT) across web applications and infrastructure; manage the remediation process.

Security Architecture: Design and implement security controls for cloud environments (AWS/GCP) and on-premise networks.

Incident Response: Serve as the first responder to security breaches; perform root cause analysis and implement preventive measures.

Compliance & Governance: Ensure company alignment with Indonesian regulations (such as UU PDP / Personal Data Protection Law) and international standards like ISO 27001.

Identity & Access Management (IAM): Manage and audit user access rights to ensure the principle of least privilege is maintained.

Security Awareness: Develop and conduct security training programs for employees to foster a ""security-first"" culture.

Global Collaboration: Coordinate with the Headquarters' security team in Japan to align local security strategies with global standards.



Requirements:

Minimum of 3–5 years of professional experience in IT Security, Cybersecurity, or System Audit.

Strong knowledge of Network Security (Firewalls, VPN, IDS/IPS) and Cloud Security (GCP).

Hands-on experience with security tools (e.g., Burp Suite, Metasploit, Nessus, Wireshark, Crowdstrike, Zscaler, ManageEngine, Zabbix).

Deep understanding of the OWASP Top 10 and web application security.

Bachelor’s Degree in Computer Science, Information Technology, or a related field.

Strong analytical thinking, attention to detail, and the ability to work under pressure during incident handling.

Business level English skills is required for reporting and collaboration with the Japanese HQ.



Preferred Qualifications:

Certifications: Holder of CEH (Certified Ethical Hacker), CompTIA Security+, CISSP, or CISM is a significant plus.

Industry Experience: Prior experience in E-commerce, Fintech, or large-scale digital platforms.

Automation: Ability to write scripts (Python, Bash, or PowerShell) for automating security tasks.","aws, bash, gcp, python, security",5,devops,jakarta,Jabodetabek,False,True,2026-05-10 15:12:13,https://roadmap.sh/devops,True,19
jobstreet,Quality Assurance Staff,https://id.jobstreet.com/id/job/91655725,Jakarta Barat,Pengiklan Anonim,"Tugas & Tanggung Jawab:

Menyusun dan memelihara dokumentasi mutu (checklist, laporan audit, CAPA).

Melakukan audit internal harian dan bulanan untuk proses operasional, memastikan kesesuaian dengan SOP.

Melaporkan deviasi standar dan berkoordinasi untuk penyelesaian masalah mutu.

Membantu pengembangan dan sosialisasi SOP baru.

Aktif dalam identifikasi dan perbaikan proses QA.

Mengelola dokumen manajemen mutu dan laporan kualitas.


Kualifikasi:

Pendidikan minimal S1 Teknologi Pangan / Biologi / Kimia / Farmasi.

Teliti, terstruktur, dan terbiasa dengan pekerjaan dokumentasi.

Mampu bekerja secara mandiri, disiplin, dan bertanggung jawab.

Terbiasa menggunakan komputer (Word, Excel, Google Drive).

Pengalaman di bidang QA atau produksi makanan menjadi nilai tambah.

Prioritas untuk kandidat yang siap bergabung segera.


Lokasi kerja: Jakarta Barat


Kenapa Bergabung dengan kami?

Lingkungan kerja ramping, cepat, dan berorientasi hasil.

Anda akan belajar langsung dari tim lintas divisi (produksi, distribusi, manajemen).

Kesempatan bertumbuh di tim QA yang sedang berkembang.


Perusahaan bergerak di bidang manufaktur dan distribusi produk makanan, membuka kesempatan bagi Anda yang teliti, terorganisir, dan proaktif untuk bergabung sebagai Quality Assurance. Posisi ini berperan penting dalam menjaga sinergi produk dengan operasional Perusahaan melalui dokumentasi yang lebih baik.","appium, automation, quality assurance, selenium, testing",5,qa,jakarta,Jabodetabek,False,True,2026-05-10 15:20:19,https://roadmap.sh/qa,True,19
jobstreet,UI/UX Designer Internship,https://id.jobstreet.com/id/job/91974299,Jakarta Timur,PT Enseval Putera Megatrading Tbk,"Qualifications:

Candidate must possess at least a Bachelor's Degree from either Information Technology, Informatic System or equivalent

Fresh Graduate/ last year students are welcome to apply

Good analytical thinking, Able to work under pressure

Willing to commit a full-time internship for at least 6 months

Applicants must be willing to work in Kawasan Industri Pulo Gadung, East Jakarta","adobexd, design system, figma, user research",4,ui/ux,jakarta,Jabodetabek,False,True,2026-05-10 15:21:21,https://roadmap.sh/ux-design,True,19
jobstreet,IT Manager,https://id.jobstreet.com/id/job/91944027,Jakarta Selatan,PT Pharos Indonesia,"Deskripsi Pekerjaan :

Memimpin dan mengelola tim IT Software Developer dan QA dalam pengembangan aplikasi berbasis web.

Mengawasi end-to-end proses pengembangan sistem (design, development, hingga implementasi).

Mengembangkan dan mengelola sistem internal dan eksternal sesuai kebutuhan bisnis.

Berkoordinasi dengan stakeholders internal dan eksternal, termasuk tim infrastruktur (DevOps), untuk memastikan integrasi sistem berjalan optimal.

Melakukan monitoring, evaluasi, serta memastikan kualitas aplikasi melalui testing, debugging, dan improvement.

Kualifikasi Pekerjaan :

Pendidikan minimal S1 Teknologi Informasi, Ilmu Komputer, atau jurusan terkait.

Memiliki pengalaman sebagai IT Supervisor minimal 3 - 5 tahun atau posisi setara.

Memiliki pengalaman dalam pengembangan aplikasi berbasis web serta memahami atau memiliki exposure terhadap Python, Flutter, React, SQL, dan Git (nilai tambah).

Memiliki kemampuan leadership, komunikasi, problem solving yang baik, serta adaptif di lingkungan kerja yang dinamis.

Bersedia bekerja secara full-time (WFO) dengan penempatan di Head Office Kebayoran Lama, Jakarta Selatan.","flutter, git, python, react, sql",5,devops,jakarta,Jabodetabek,False,True,2026-05-10 15:21:45,https://roadmap.sh/devops,True,19
jobstreet,Data Engineer (Internship),https://id.jobstreet.com/id/job/91563702,Tangerang Selatan,PT MEDELA POTENTIA Tbk,"Responsibilities:

Membantu Data Team dalam melakukan manage, process, dan maintain infrastruktur data perusahaan, termasuk exposure pada penggunaan database seperti Oracle, Clickhouse, dan BigQuery.

Memberikan support pada aktivitas integrasi data dan proses ETL (Extract, Transform, Load) untuk memastikan seamless data pipelines bagi kebutuhan operasional harian.

Turut serta dalam perancangan model data transformation dan memberikan suggestion atau insight terkait proses migrasi data.

Melakukan write, execute, serta optimize SQL query untuk memastikan ekstraksi dan penyajian data yang tepat dan akurat.


Qualifications:

Mahasiswa tingkat akhir atau Fresh Graduate dari jurusan Ilmu Komputer, Sistem Informasi, atau bidang terkait.

Memiliki strong programming logic dengan fondasi SQL yang solid, khususnya terkait Stored Procedures, SQL Server Functions, dan Job Scheduling.

Memiliki pemahaman basic mengenai query tuning dan performance optimization.

Memiliki fundamental praktis (baik dari project kampus maupun pengalaman magang sebelumnya) terkait data transformation dan proses ETL. Nilai plus bagi kandidat yang familiar dengan ETL tools seperti Pentaho atau Apache Airflow.

Memahami konsep basic Data Warehouse dan API.

Bersedia untuk bekerja on-site (WFO) di Head Office, Bintaro.","cicd, database, sql",3,data,tangerang,Jabodetabek,False,True,2026-05-10 15:02:48,https://roadmap.sh/data-analyst,True,18
jobstreet,FrontEnd Developer,https://id.jobstreet.com/id/job/91947367,Jakarta Barat,PT Rukun Sejahtera Teknik,"PT Rukun Sejahtera Teknik sedang membuka kesempatan untuk bergabung menjadi Front End Developer dengan placement di Glodok, Jakarta Barat




Job Description:

Mengimplementasikan desain UI/UX ke dalam tampilan website yang responsif dan berkualitas tinggi.

Mengembangkan tampilan dan komponen frontend menggunakan HTML5, CSS3, JavaScript (ES6), dan framework (Magento).

Berkolaborasi dengan UI/UX Designer dan Backend Developer untuk memastikan konsistensi desain, fungsionalitas, dan pengalaman pengguna.

Melakukan optimasi performa tampilan website agar cepat, ringan, dan kompatibel di berbagai perangkat (desktop, tablet, mobile).

Memastikan standar UI/UX, aksesibilitas, dan konsistensi branding diterapkan dengan baik.

(Pengalaman dengan Magento, Knockout.js, RequireJS, atau pengembangan frontend untuk platform e-commerce tertentu merupakan nilai tambah)


Kualifikasi:

Pendidikan minimal S1 Informatika, Desain, atau bidang terkait.

Pengalaman minimal 2 tahun sebagai Frontend Web Developer.

Menguasai HTML5, CSS3, JavaScript (ES6) dan khususnya framework Magento.

Memiliki portofolio frontend development (lebih diutamakan yang berkaitan dengan e-commerce).

Familiar dengan Git dan kolaborasi kerja tim developer.

Bersedia bekerja secara on site dan 6 hari kerja (Senin-Jumat 08.00 - 17.00 dan Sabtu 08.00 - 16.00)","git, html, java, javascript",4,backend,jakarta,Jabodetabek,False,True,2026-05-10 15:06:47,https://roadmap.sh/backend,True,18
jobstreet,Phyton Programmer,https://id.jobstreet.com/id/job/92003595,Waru,Mapan Group,"Kualifikasi :

Diutamakan WANlTA, Min. D3 / S1 Teknik Informatika atau bidang terkait.

Memiliki pengalaman minimal 1 tahun sebagai Programmer (Fresh graduate dipersilakan melamar apabila memiliki portofolio proyek).

Menguasai salah satu atau lebih bahasa pemrograman seperti:

Python (Diutamakan)

Memahami system ERP / Odoo di industri manufaktur diutamakan

Memahami konsep database (MySQL, PostgreSQL, atau sejenisnya).

Memahami konsep API, integrasi sistem, dan RESTful services.

Memahami dasar keamanan sistem dan data protection.

Mampu melakukan troubleshooting dan debugging.

Memiliki kemampuan analisa yang baik dan problem solving yang kuat.

Mampu bekerja secara individu maupun dalam tim.

Teliti, bertanggung jawab, dan memiliki manajemen waktu yang baik


Tanggung Jawab Utama :

Menganalisis kebutuhan sistem berdasarkan requirement dari user atau manajemen.

Mendesain dan mengembangkan aplikasi sesuai standar perusahaan.

Melakukan testing dan debugging untuk memastikan aplikasi berjalan optimal.

Melakukan pemeliharaan (maintenance) dan perbaikan sistem yang sudah berjalan.

Mengembangkan fitur baru sesuai kebutuhan operasional perusahaan.

Membuat dokumentasi teknis terkait sistem yang dikembangkan.

Berkoordinasi dengan tim IT dan departemen terkait dalam proses implementasi sistem.

Menjaga keamanan dan kerahasiaan data perusahaan.

Memberikan support teknis apabila terjadi kendala pada sistem.","api, database, python, sql",4,it-general,tangerang,Jabodetabek,False,True,2026-05-10 15:07:58,https://roadmap.sh/computer-science,True,18
jobstreet,Backend Developer (Golang),https://id.jobstreet.com/id/job/91759181,Yogyakarta,PT Lensa Utama Indonesia,"Job Descriptions:

Develop and optimize backend applications using Go-Lang.

Collaborate with Frontend and other teams to integrate applications.

Analyze and resolve technical issues.

Develop comprehensive technical documentations.

Write clean, maintanable, and testable code.




Job Requirements:

Minimum of 2 years of experiences as a Backend Developer.

At least 1 year of experience with Go-Lang.

Experience with SQL databases.

Proficient in version control system (Git).

Experience in managing and optimizing servers and cloud infrastructure.

Understanding of clean architecture, testing (unit/integration).

Eager to learn and grow within the team.




About us
Lensa Software is an IT solutions company specializing in Human Resource Information Systems (HRIS) and Enterprise Resource Planning (ERP). Headquartered in Jakarta and an office in Yogyakarta, we help businesses streamline their HR and operational processes through reliable and scalable technology solutions.

We serve clients across various industries, supporting them in improving efficiency, accuracy, and overall business performance through digital transformation.","git, go, sql",3,backend,yogyakarta,Yogyakarta,True,False,2026-05-10 15:09:38,https://roadmap.sh/backend,True,18
jobstreet,Security Engineer,https://id.jobstreet.com/id/job/91437740,Jakarta Pusat,PT IP Network Solusindo,"Minimum education: Vocational High School (SMK); Bachelor’s degree is preferred (Information Systems, Informatics Engineering, or Computer Engineering), fresh graduates are welcome.

Minimum of 2 years of experience in network security.

Provide Level 2 (L2) support, including troubleshooting and root cause analysis.

Strong understanding of networking protocols, including TCP/IP, DNS, DHCP, routing/switching, VLANs, and subnetting.

Proficient in scripting and automation (Python, Bash, PowerShell) or security tool integration.

Hands-on experience with Next Generation Firewall (NGFW) devices such as Palo Alto, Check Point, Juniper, or FortiGate.

Holds relevant certifications such as Palo Alto PCNSE / NGFW Engineer, Juniper JNCIP-SEC, CCNP Security, Fortinet FCP, or Check Point CCSA/CCSE/Checkpoint/Crowdstrike/Trendmicro

Strong understanding of IDS/IPS technologies and security monitoring tools.

Ability to read and analyze packet captures using tools such as Wireshark (PCAP analysis).

Capable of producing technical documentation, including HLD, LLD, Method of Procedure (MoP), and Standard Operating Procedures (SoP).

Proficient in English, both written and spoken.

Strong communication skills and ability to work effectively in a team.

Highly motivated with a strong willingness to learn and grow.","bash, networking, python, security",4,cyber,jakarta,Jabodetabek,False,True,2026-05-10 15:14:16,https://roadmap.sh/cyber-security,True,18
glints,UI UX Designer Intern,https://glints.com/id/opportunities/jobs/ui-ux-designer-intern/3ae8e0d0-057e-4c5f-a06a-1253c60285c3,,Noak,"Job description for UI UX Designer Intern at Noak

Funded start-up seeking talented UI UX design interns and UX research interns to help digitize healthcare. You must have a good understanding or working knowledge of the design thinking process and design systems. Familiarity with mobile app/web development and prior experience in UX research would be very helpful. You should have a Diploma or BA in Illustration, Art, Design or the equivalent, have completed a UI UX design bootcamp or the equivalent, or have comparable experience in UI UX design.

What you will achieve from this internship is a deep understanding of the design thinking process, design systems, mobile design guidelines, and software development process. You will learn how to create highly adaptable and scalable designs, the science behind intuitive designs, and about programming-specific knowledge that are essential to great and functional designs. High performing interns will have the opportunity to convert to full-time UI UX designers.

This is a place where the best idea wins. A place where you can expect honest and open communications and co-workers who are talented, motivated, and intense. You will be solving real problems and your works will redefine communication and the sharing of information among patients, doctors, and clinics. This is the place for you if you are looking to make an impact, tackle complex problems, grow your skills, and develop a deep understanding in product development.

This will be a remote role. Applicants who have applied previously will not be shortlisted.

-----------------------------------------------------------------------------------

“Design is not just what it looks and feels like. Design is how it works.” – Steve Jobs","adobexd, design system, figma, user research",4,ui/ux,pati,Remote,False,False,2026-05-10 14:46:22,https://roadmap.sh/ux-design,True,17
glints,IT Support Intern (Magang),https://glints.com/id/opportunities/jobs/it-support-intern-magang/a65069f2-1e8d-4f42-8866-fd48ea43ee1f,,PT. Industrial Robotic Automation,"Deskripsi pekerjaan IT Support Intern (Magang) PT. Industrial Robotic Automation

Tugas Kerja:

Membantu pendataan dan dokumentasi aset IT
Melakukan monitoring jaringan, perangkat dan sistem
Membantu troubleshooting pada jaringan, hardware dan software

Kualifikasi:

Lulusan D4/S1 Teknik Informatika/Sistem Informasi dan sejenisnya
Memahami dasar jaringan dan koneksi internet
Memahami komponen komputer basic dan identifikasi kerusakan dasar
Memahami troubleshooting software yang error
Paham dasar pemrograman seperti C++, C#, Phyton, HTML, CSS, PHP
Memiliki laptop pribadi
Berkomitmen mengikuti magang WFO selama 6 bulan","c, css, html, php",4,it-general,surabaya,Jawa Timur,False,False,2026-05-10 14:51:02,https://roadmap.sh/computer-science,True,17
jobstreet,SUPERVISOR OPERASIONAL,https://id.jobstreet.com/id/job/91890692,Jepara,Sinar Matahari Nasional (Jepara),"Supervisor Operasional ;

Kualifikasi

Pendidikan minimal S1 dengan IPK minimal 3.00,

Berpengalaman minimal 3 tahun di bagian Supervisor Operasional (Divisi produksi, Divisi Quality Control (QC) & Quality Assurance (QA), Divisi Maintenance & Engineering, dan Divisi Supply Chain & Logistik),

Memiliki kemampuan Leadership, Analisa Logic, Berintegritas, Komunikatif, dan Problem Solver,

Mengerti dan mampu melaksanakan SOP dengan benar,

Bertanggung jawab dan konsisten dalam menerapkan metode dan keselamatan kerja,

Penempatan di Jepara, Jawa Tengah","appium, automation, quality assurance, selenium, testing",5,qa,jepara,Jawa Tengah,False,False,2026-05-10 15:18:39,https://roadmap.sh/qa,True,17
jobstreet,Lowongan Kerja UI/UX Designer Internship,https://id.jobstreet.com/id/job/90477881,Malang,N/A,"Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Bisa kita coba lagi?
Tetap sabar, kami mengalami masalah teknis.
Coba:
Memuat ulang halaman
Menghapus riwayat browser Anda
Hubungi Layanan Pelanggan melalui halaman Hubungi Kami
Pencari kerja
Cari lowongan
Lihat profil
Cari profil
Pencarian tersimpan
Lowongan tersimpan
Lamaran kerja
Sumber daya karir
Jelajahi karier
Jelajahi gaji
Perusahaan
Komunitas
Unduh aplikasi
Perusahaan
Daftar gratis
Pasang iklan lowongan kerja
Produk & harga
Layanan pelanggan
Saran perekrutan
Wawasan pasar
Mitra perangkat lunak perekrutan
Tentang kami
Tentang kami
Ruang berita
Investor
Karir
Mitra internasional
Layanan mitra
Kontak
Pusat bantuan
Hubungi kami
Blog produk & teknologi
Media sosial
Indonesia
Persyaratan & ketentuan
Keamanan
Privasi
Hak cipta © 2026 Jobstreet","adobexd, design system, figma, user research",4,ui/ux,malang,Jawa Timur,False,False,2026-05-10 15:21:37,https://roadmap.sh/ux-design,True,17
glints,Data Analyst Intern,https://glints.com/id/opportunities/jobs/data-analyst-intern/18cd3d8d-b4b5-43cf-aebc-64e001180dfd,,Cad-it Iot Centre,"Deskripsi pekerjaan Data Analyst Intern Cad-it Iot Centre

We are seeking a Data Analyst Intern to support data-driven initiatives in Industry 4.0. This role focuses on working with high-volume operational data from industrial systems to perform data cleaning, transformation, and analysis. The intern will help process raw data into structured datasets and analyse data, enabling insights for performance monitoring, efficiency improvement, and predictive maintenance. Ideal candidates have a solid foundation in mathematics, are comfortable with tools such as SQL and Python, and are interested in applying data analysis within real-world industrial and manufacturing contexts.

Job Description

Work with high-volume industrial datasets to support analysis in Industry 4.0 use cases.
Clean, preprocess, and transform raw operational data into structured, analysis-ready formats.
Apply mathematical principles and statistical techniques to identify trends, anomalies, and performance patterns in industrial processes.
Assist in developing data models and analysis for use cases such as process performance improvement.
Support the design and improvement of data pipelines and workflows for handling large-scale industrial data.
Collaborate with engineers and operations stakeholders to enable data-driven decision-making.
Document data processes, methodologies, and analysis findings in a clear and reproducible manner.

Requirements

Minimum bachelor's (S1) or currently pursuing/recently graduated in Mathematics or related fields.
Strong interest in data science, statistics, and data analytics.
Basic understanding of data processing and transformation.
Familiarity with Python, SQL, Data Visualization, Machine Learning, or similar skills is preferable.
Able to work in a fast-paced environment, learn quickly, and prioritize assignments.
Detail-oriented and comfortable working with large datasets.
Good written and verbal communication skills.
Must be reliable, proactive, and committed to delivering quality work.
Willing to stay in Bandung.

Benefits

Monthly stipend and meal allowance.
Get exposure and hands-on experience in data analytics and real-world data projects.
Opportunity to join the team (based on performance).","cicd, python, sql",3,data,bandung,Jawa Barat,False,False,2026-05-10 14:42:57,https://roadmap.sh/data-analyst,True,16
